Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
ENR,"Energizer Holdings, Inc.",22.36,USD,-1.757469244288234,1111211,0.9156474709732655,1531294263.6889277,USD,19.02654867256637,1.1752,USD,-66.15012385506077,5.27240773286467,Consumer non-durables,Neutral
SBH,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.)",16.24,USD,-1.0962241169305922,1015039,0.5832445619418416,1520426022.4360535,USD,8.443820516820049,1.9233,USD,3.6428301988468017,0,Retail trade,Buy
UMAC,"Unusual Machines, Inc.",30.15,USD,-11.479741632413399,8277555,1.5167305768983617,1506188681.2522018,USD,,-0.1739,USD,95.57190873905071,0,Electronic technology,Strong buy
PSNL,"Personalis, Inc.",13.89,USD,-1.0683760683760584,1093925,0.45361678447412923,1483450237.0384614,USD,,-1.0909,USD,14.257643637506877,0,Health services,Buy
APPS,"Digital Turbine, Inc.",12.24,USD,-1.6077170418006375,2228331,0.36098327735791713,1481238857.6913185,USD,,-0.3087,USD,60.188289914882645,0,Technology services,Buy
BW,"Babcock & Wilcox Enterprises, Inc.",9.92,USD,-3.595724003887262,4512015,0.6983491171523647,1477733363.965015,USD,,-0.8722,USD,55.58837007994296,0,Electronic technology,Strong buy
ARLO,"Arlo Technologies, Inc.",13.71,USD,-4.326587578506624,1465202,0.9075757509122977,1475378391.7934403,USD,49.512459371614305,0.2769,USD,,0,Electronic technology,Strong buy
MRVI,"Maravai LifeSciences Holdings, Inc.",5.68,USD,-0.3508771929824642,2150059,1.0438264988524535,1474945702.2175438,USD,,-0.532,USD,61.09120163826519,0,Health technology,Buy
AI,"C3.ai, Inc.",9.7,USD,-2.316213494461233,3427137,0.8159684863520619,1473908059.5669687,USD,,-3.3471,USD,-49.95967741935483,0,Technology services,Sell
COUR,"Coursera, Inc.",5.54,USD,-4.1522491349481,4928776,0.9127228251834876,1464776019.16955,USD,,-0.6785,USD,-112.56265664160401,0,Commercial services,Buy
ULCC,"Frontier Group Holdings, Inc.",6.35,USD,-5.08221225710016,2439359,0.7557706556592586,1461870084.1629293,USD,,-1.684,USD,-1036.302294197031,0,Transportation,Sell
EYE,"National Vision Holdings, Inc.",18.47,USD,-4.300518134715035,1392965,0.5471538466765696,1460410154.7430048,USD,29.848093083387198,0.6188,USD,,0,Retail trade,Buy
ATEC,"Alphatec Holdings, Inc.",9.45,USD,-3.4729315628192023,1398443,0.4883393021292811,1459562702.911134,USD,,-0.7164,USD,36.869933027846315,0,Health technology,Strong buy
HLIT,Harmonic Inc.,13.43,USD,-3.520114942528737,1380145,0.6685308968814179,1457107157.5545976,USD,,-0.4204,USD,-171.86324786324784,0,Electronic technology,Buy
RES,"RPC, Inc.",6.57,USD,3.3018867924528292,1044635,0.7851324083020723,1456286605.6981132,USD,65.5688622754491,0.1002,USD,-59.7266881028939,2.51572327044025,Industrial services,Sell
OMDA,"Omada Health, Inc.",23.75,USD,-1.2063227953410947,962201,0.49185256931359445,1453896715.8901832,USD,360.9422492401216,0.0658,USD,,0,Technology services,Strong buy
PCT,"PureCycle Technologies, Inc.",7.215,USD,3.812949640287765,4432176,0.872124869311906,1449528205.707194,USD,,-1.4627,USD,12.601577437858513,0,Industrial services,Buy
NAT,Nordic American Tankers Limited,6.82,USD,1.639344262295087,2178951,0.871200626223017,1444139483.3114758,USD,26.58869395711501,0.2565,USD,49.73730297723292,9.23994038748137,Transportation,Buy
UTI,Universal Technical Institute Inc,26.15,USD,3.9761431411530817,1500820,0.6685416884844828,1440740245.2644136,USD,42.506501950585175,0.6152,USD,-45.9402460456942,0,Commercial services,Strong buy
PURR,Hyperliquid Strategies Inc,7.15,USD,7.035928143712584,9720261,1.6195435469070698,1434030347.964072,USD,,,,,0,Finance,Strong buy
ENOV,Enovis Corporation,24.74,USD,-5.065234075211053,1089524,0.7111965790207178,1426743173.6761322,USD,,-19.2377,USD,-30.139219612512168,0,Health technology,Strong buy
CNXC,Concentrix Corporation,23.33,USD,-4.736627194773377,1201644,1.1852578107661578,1423558150.7501023,USD,,-21.2094,USD,-682.3238701883477,5.87995100040833,Technology services,Buy
SBET,"Sharplink, Inc.",6.51,USD,3.993610223642172,6701755,1.171588421150493,1414125702.5559106,USD,,-8.2408,USD,29.677606540030382,0,Commercial services,Strong buy
YSS,York Space Systems Inc.,10.66,USD,-2.470265324794141,4389762,1.1203382533056236,1400702991.1198537,USD,,,,,0,Electronic technology,Buy
MLTX,MoonLake Immunotherapeutics,16.35,USD,-0.7285974499089098,1200485,0.7280971185128269,1391494314.6903462,USD,,-3.8357,USD,-37.48028673835125,0,Health technology,Buy
CRI,"Carter's, Inc.",37.82,USD,-2.3243801652892526,842245,0.7744498178365518,1388417078.0402892,USD,7.080408125058504,5.3415,USD,41.90266192019551,2.58264462809917,Retail trade,Neutral
ORIC,"Oric Pharmaceuticals, Inc.",13.38,USD,-3.5328046142754035,1145292,0.6653777315869676,1386872533.6914206,USD,,-1.3499,USD,28.644677027169884,0,Health technology,Strong buy
SHLS,"Shoals Technologies Group, Inc.",8.23,USD,-2.603550295857975,3090557,0.5102181748760228,1385108617.2319527,USD,43.79989356040447,0.1879,USD,48.77276326207444,0,Electronic technology,Buy
WLTH,Wealthfront Corporation,9.16,USD,0.2188183807439778,1291605,1.4303597668686505,1368148838.5382934,USD,,-0.3811,USD,,0,Technology services,Buy
VOR,Vor Biopharma Inc.,23.01,USD,-0.08684324793747102,791080,1.0491323584683203,1361324390.1155016,USD,,-83.3934,USD,69.48375155612251,0,Health technology,Strong buy
ARHS,"Arhaus, Inc.",9.53,USD,-2.8542303771661683,1088740,0.5085222811638628,1350894056.5535166,USD,19.528688524590162,0.488,USD,-3.3663366336633693,0,Consumer durables,Buy
REAL,"The RealReal, Inc.",11.08,USD,-2.8070175438596516,3601871,0.8613291061491751,1348115961.0035086,USD,,-1.1156,USD,-5.275077852222312,0,Retail trade,Strong buy
NMAX,"Newsmax, Inc.",10.36,USD,-4.691812327506898,1920247,1.5165328998713166,1338104274.4323828,USD,,-0.0497,USD,,0,Consumer services,Strong buy
ORC,"Orchid Island Capital, Inc.",6.67,USD,0.30075187969924166,3065500,0.7006986551888775,1331354959.8451128,USD,4.477411559374371,1.4897,USD,661.9948849104859,20.7518796992481,Finance,Neutral
NVAX,"Novavax, Inc.",8.07,USD,0.24844720496893877,1928257,0.5633336822537286,1331112028.5689442,USD,,-1.523,USD,-167.4699862667789,0,Health technology,Neutral
CRSR,"Corsair Gaming, Inc.",12.24,USD,-5.773672055427252,2118832,0.7053284080041514,1324086013.5796766,USD,39.895697522816164,0.3068,USD,,0,Technology services,Buy
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,10.23,USD,-4.123711340206181,681245,1.0041839215597255,1322734857.4387271,USD,,-0.6827392,USD,85.53194384889842,0,Technology services,Neutral
CBRL,"Cracker Barrel Old Country Store, Inc.",59.04,USD,1.9249028916702666,911410,1.181365632799452,1319630264.1415622,USD,51.13459206651654,1.1546,USD,-55.18726955171744,1.72637030643073,Consumer services,Neutral
GLUE,"Monte Rosa Therapeutics, Inc.",15.38,USD,-0.7741935483870918,815979,0.6402616289334144,1312120095.9690325,USD,,-1.9057,USD,-655.4357330224424,0,Health technology,Strong buy
LEG,"Leggett & Platt, Incorporated",9.56,USD,-1.0351966873705967,1462331,0.8407681156303891,1305790862.761905,USD,6.12624158923422,1.5605,USD,52.2439024390244,2.0703933747412,Consumer durables,Neutral
SDGR,"Schrodinger, Inc.",17.4,USD,-1.0801591813530487,653529,0.4748105473737821,1301617915.8044345,USD,,-0.7367,USD,70.32068326484571,0,Technology services,Buy
ACVA,ACV Auctions Inc.,7.62,USD,-7.859733978234577,5370678,0.8263886215389882,1293936904.7158406,USD,,-0.3674,USD,4.447334200260078,0,Technology services,Buy
SGML,Sigma Lithium Corporation,11.43,USD,-4.67055879899917,1529251,0.7876011649021768,1286655853.5080118,USD,,-0.24309119999999998,USD,43.685303660367694,0,Non-energy minerals,Strong buy
FMC,FMC Corporation,10.18,USD,0.2955665024630479,3124818,0.9581503095772318,1274809153.9724138,USD,,-22.037,USD,-2897.2835745112975,8.07881773399015,Process industries,Neutral
EFOR,"Everforth, Inc.",30.86,USD,-2.5576255131038907,705984,0.7563147013233772,1265260002.9232712,USD,15.88592607845156,1.9426,USD,-38.31645127488648,0,Technology services,Neutral
BKSY,BlackSky Technology Inc.,30.77,USD,-0.4851228978007831,1018579,0.9436318866699381,1259257534.9851227,USD,,-1.8228,USD,45.58481103349454,0,Technology services,Strong buy
OMER,Omeros Corporation,17.36,USD,0.9889470622454808,2467443,0.8157320409591247,1256661157.6404886,USD,12.074841761146276,1.4377,USD,,0,Health technology,Buy
HLF,Herbalife Ltd.,11.99,USD,-2.7575020275750193,1381182,0.7491232995352034,1256592553.0389295,USD,7.744977714617919,1.5481,USD,-51.31301695128471,0,Consumer non-durables,Buy
CRVS,"Corvus Pharmaceuticals, Inc.",14.91,USD,0.1343183344526499,505991,0.5867269792531505,1254243375.0141034,USD,,-0.6177,USD,39.1548463356974,0,Health technology,Strong buy
LADR,Ladder Capital Corp,9.88,USD,-1.0020040080160284,730218,0.5812083774084094,1253429136.280561,USD,23.795761078998073,0.4152,USD,-40.82098061573546,9.2184368737475,Finance,Strong buy
YELP,Yelp Inc.,23.07,USD,-6.599190283400806,1401399,1.0992558799524497,1251861804.9327936,USD,11.04620541058176,2.0885,USD,-5.510564176808594,0,Technology services,Neutral
TTI,"Tetra Technologies, Inc.",8.42,USD,-1.520467836257319,1935764,1.1748140384331192,1246772872.596491,USD,205.8679706601467,0.0409,USD,-95.2754995957029,0,Process industries,Buy
REPL,"Replimune Group, Inc.",14.63,USD,-2.271209084836338,3735001,0.579660061357971,1229301420.811623,USD,,-3.2789,USD,2.953798798354387,0,Health technology,Strong buy
ASM,Avino Silver & Gold Mines Ltd.,7.2,USD,2.564102564102573,3960055,0.8419436645884198,1222957889.1675231,USD,27.799056067607307,0.2590016,USD,137.29677580723927,0,Non-energy minerals,Buy
DOLE,Dole plc,12.93,USD,-2.7819548872180526,1320244,1.1451781038696223,1221352318.026316,USD,16.647354190807263,0.7767,USD,211.5523465703971,2.55639097744361,Distribution services,Buy
CERT,"Certara, Inc.",8,USD,0,4654924,1.1217951019722372,1220310303,USD,,-0.0169,USD,-134.21052631578948,0,Technology services,Buy
PRCT,PROCEPT BioRobotics Corporation,21.09,USD,-2.5866050808314034,998800,0.43965724166494513,1207901441.6674366,USD,,-1.947,USD,-25.04816955684009,0,Health technology,Neutral
BLZE,"Backblaze, Inc.",19.39,USD,1.9453207150368086,2242071,0.5438931922690821,1200241058.1088328,USD,,-0.3468,USD,61.09054190508246,0,Electronic technology,Strong buy
TRIP,"TripAdvisor, Inc.",10.17,USD,-5.307262569832405,3915342,0.8288997772836051,1191917271.1340783,USD,1006.9306930693069,0.0101,USD,-97.87725935266918,0,Consumer services,Neutral
TDOC,"Teladoc Health, Inc.",6.54,USD,-3.9647577092510953,4103004,0.8652020523171545,1188213487.7268722,USD,,-0.9925,USD,16.876046901172522,0,Health services,Neutral
BRBR,"BellRing Brands, Inc.",10.18,USD,-5.302325581395351,3828698,0.796212863846926,1183712058.0074418,USD,7.158931082981716,1.422,USD,-18.71498799588431,0,Health technology,Buy
WYFI,"WhiteFiber, Inc.",30.35,USD,2.8116531165311716,1725806,1.1451630829848853,1179040394.2953932,USD,,-0.0098,USD,14.03508771929825,0,Technology services,Strong buy
PDM,"Piedmont Realty Trust, Inc.",9.36,USD,-1.2658227848101369,691219,0.7251832474684855,1171243211.392405,USD,,-0.6477,USD,-17.549909255898367,0,Finance,Neutral
MUX,McEwen Inc.,18.85,USD,0.2659574468085144,988931,0.882376533392341,1156608927.18883,USD,16.12213479302087,1.1692,USD,,0,Non-energy minerals,Strong buy
AVO,"Mission Produce, Inc.",12.95,USD,-0.8422664624808668,389357,0.44206518331779193,1143741463.545176,USD,40.51939924906132,0.3196,USD,-38.13395276809911,0,Process industries,Strong buy
LWLG,"Lightwave Logic, Inc.",7.42,USD,-1.9815059445178382,2725912,0.814430452579511,1143270809.4134743,USD,,-0.1604,USD,3.721488595438182,0,Process industries,No rating
GO,Grocery Outlet Holding Corp.,11.49,USD,3.2345013477088895,3698913,1.1404053260493665,1138480865.7708895,USD,,-3.8802,USD,-4993.064312736444,0,Retail trade,Neutral
ECVT,Ecovyst Inc.,10.39,USD,0,1148172,0.8348391026882227,1137376704.0000002,USD,,-0.5462,USD,-357.4539363484087,0,Process industries,Buy
GPRE,"Green Plains, Inc.",16.14,USD,3.527902501603597,719408,0.4712808174855948,1131338625.4753048,USD,10.468962833236038,1.5417,USD,,0,Process industries,Buy
ASST,"Strive, Inc.",13.2,USD,7.186358099878196,2992906,1.1760487959660237,1127833084.8233862,USD,,-19.0998,USD,-2.263746854419868,0,Miscellaneous,Strong buy
FUBO,FuboTV Inc.,10.27,USD,1.182266009852209,1603667,0.7541780097069322,1121451013.569458,USD,,,,,0,Technology services,Strong buy
SVRA,"Savara, Inc.",5.37,USD,-0.18587360594795144,1206907,0.8400061080875366,1103320341.7360594,USD,,-0.5766,USD,-12.397660818713447,0,Health technology,Strong buy
GSBD,"Goldman Sachs BDC, Inc.",9.78,USD,-0.7106598984771603,980056,0.8644677568863932,1100925536.8690355,USD,18.968192397207137,0.5156,USD,-58.46624778475915,12.994923857868,Miscellaneous,Sell
AVTX,"Avalo Therapeutics, Inc.",19.95,USD,1.8376722817764135,646969,0.9832319760535827,1069918301.4165391,USD,,-4.7387,USD,49.46249173474394,0,Health technology,Strong buy
LAR,Lithium Argentina AG,6.6,USD,-3.2258064516129124,1799388,0.780427676698501,1065239933.930453,USD,,-0.32588159999999994,USD,-176.26285703628412,0,Non-energy minerals,Strong buy
VYX,NCR Voyix Corporation,7.7,USD,-5.637254901960784,2647575,1.1117353729057924,1063138096.9485295,USD,18.89106967615309,0.4076,USD,,0,Technology services,Strong buy
TDAY,"USA TODAY Co., Inc.",7.17,USD,1.8465909090909074,4279432,1.2795469945954987,1052684568.0809658,USD,,-0.3098,USD,-147.72027110289588,0,Consumer services,Buy
NNE,Nano Nuclear Energy Inc.,19.59,USD,-0.35605289928789563,1280943,0.6158278255315309,1051946613.0198371,USD,,-0.6945,USD,26.30517826825127,0,Producer manufacturing,Buy
SVC,Service Properties Trust,8.09,USD,-0.49200492004921176,1150002,0.6548870347455691,1047731796.2902828,USD,,-14.7174,USD,-75.69658333930234,2.460024600246,Finance,Buy
UPWK,Upwork Inc.,8.19,USD,-3.4767236299351794,3073434,0.5615403319040468,1022958526.5079553,USD,10.7086820083682,0.7648,USD,-56.0510286174003,0,Commercial services,Buy
OI,"O-I Glass, Inc.",6.62,USD,-2.503681885125183,2348869,0.7832584099934542,1017227501.6141385,USD,,-7.5194,USD,-352.92133477894237,0,Process industries,Neutral
CSIQ,Canadian Solar Inc.,14.79,USD,-2.3117569352708154,1226017,0.7479215420439851,1004192976.4597094,USD,,-1.5082,USD,-662.8730399595347,0,Electronic technology,Neutral
KURA,"Kura Oncology, Inc.",11.28,USD,3.867403314917127,2102634,1.390639965788138,1003475728.9944751,USD,,-3.3621,USD,-48.890660289624,0,Health technology,Strong buy
WVE,"Wave Life Sciences, Inc.",5.09,USD,-5.914972273567472,3243635,0.8678605587130523,1002975166.7652496,USD,,-1.0865,USD,-21.750336172120132,0,Health technology,Strong buy
CLYM,"Climb Bio, Inc.",17.44,USD,6.797305572565849,1865409,1.5286158054866668,1001688240.0489898,USD,,-0.828,USD,-19.291168419536074,0,Health technology,Strong buy
QDEL,QuidelOrtho Corporation,14.58,USD,1.9580419580419535,1236150,0.6169164925186991,999829809.1636364,USD,,-15.4077,USD,-135.74674480162798,0,Health technology,Neutral
EVLV,"Evolv Technologies Holdings, Inc.",5.47,USD,-5.6896551724137945,2238780,1.045595820269496,990760042.3862071,USD,,-0.0328,USD,94.01132006572941,0,Electronic technology,Strong buy
KOPN,Kopin Corporation,5.32,USD,-3.2727272727272676,3715717,0.7193241462035851,988842255.2145454,USD,110.83333333333334,0.048,USD,,0,Electronic technology,Strong buy
LPTH,"LightPath Technologies, Inc.",14.8,USD,-2.4390243902438975,3097179,1.2275228079342615,982139870.2439024,USD,,-0.5016,USD,-97.48031496062993,0,Electronic technology,Strong buy
QMCO,Quantum Corporation,24.92,USD,-4.557640750670233,2094629,0.5931097492120012,982097219.0884719,USD,,-13.2356,USD,35.717997659046425,0,Electronic technology,Strong buy
KODK,Eastman Kodak Company,9.97,USD,-0.2999999999999936,822654,0.7633635528501304,976063014.955,USD,,-1.2757,USD,-1109.1943127962088,0,Producer manufacturing,No rating
SLDB,Solid Biosciences Inc.,9.1,USD,-1.0869565217391266,694166,0.8094362831551941,975749617.7282609,USD,,-1.9084,USD,31.80876152361895,0,Health technology,Strong buy
DXYZ,Destiny Tech100 Inc.,34,USD,6.25,1837676,1.3578762617711055,974901248,USD,9.6045197740113,3.54,USD,129.2746113989637,0,Miscellaneous,No rating
ANNX,"Annexon, Inc.",5.13,USD,-3.0245746691871482,3625359,1.4461913326308795,972541018.6502835,USD,,-1.1473,USD,10.95847885137757,0,Health technology,Strong buy
CRML,Critical Metals Corp.,6.57,USD,-1.351351351351349,4968549,0.800762322725807,965059052.972973,USD,,-1.4123,USD,26.18126698724649,0,Non-energy minerals,Buy
ACDC,ProFrac Holding Corp.,5.28,USD,-1.675977653631282,1906675,0.8049720882073864,961608216.8491621,USD,,-2.3059,USD,-32.5839466421343,0,Industrial services,Sell
SMPL,The Simply Good Foods Company,10.84,USD,-4.155614500442092,1442937,0.7128957503777698,958912380.6896552,USD,,-2.1752,USD,-252.11188811188813,0,Consumer non-durables,Buy
CCXI,Churchill Capital Corp. XI Class A,17.2,USD,0.761570005858225,5768083,1.9086305888394697,958040009.0685412,USD,,-2.3539,USD,,0,Finance,No rating
ALOY,REalloys Inc.,13.855,USD,-5.876358695652175,3280826,0.9307074926522405,955823774.9779211,USD,,-3.1338,USD,-192.0596458527493,0,Non-energy minerals,Strong buy
OLMA,"Olema Pharmaceuticals, Inc.",10.77,USD,1.3170272812793866,889851,0.7930312429985451,942349291.8174975,USD,,-2.1183,USD,-10.156006240249612,0,Health technology,Strong buy
OXLC,Oxford Lane Capital Corp.,9.4,USD,-2.185223725286151,1084917,1.06289602641435,937936000,USD,,-5.9918,USD,-639.3159315931592,53.0697190426639,Finance,Strong buy
MNTN,"MNTN, Inc.",12.46,USD,-0.47923322683705055,993750,0.6777780202811645,932047437.0942494,USD,16.586794462193826,0.7512,USD,,0,Technology services,Strong buy
LZ,"LegalZoom.com, Inc.",5.44,USD,-3.2028469750889625,3716298,0.8701269248551119,931680581.6939502,USD,57.99573560767591,0.0938,USD,-42.41866175567833,0,Technology services,Neutral
CADL,"Candel Therapeutics, Inc.",12.16,USD,3.754266211604091,2160898,1.8146334548716476,930465739.1945392,USD,,-1.4095,USD,-105.28692106029712,0,Health technology,Strong buy
TROX,Tronox Holdings plc,5.78,USD,-3.020134228187915,1891713,0.521922181184356,923066164.865772,USD,,-3.4519,USD,-118.53000759685999,3.35570469798658,Process industries,Neutral
MFA,"MFA Financial, Inc.",9.11,USD,-0.5458515283842873,931862,0.6173253096540327,920911085.264192,USD,9.107267819654103,1.0003,USD,14.319999999999997,15.7205240174672,Finance,Buy
AVR,Anteris Technologies Global Corp.,9.42,USD,0.21276595744680396,488188,0.5474119516354923,918058780.3851063,USD,,-1.942,USD,16.730983620615724,0,Health technology,Buy
BLMN,"Bloomin' Brands, Inc.",10.69,USD,1.327014218009467,1720738,0.5980896035018003,915287551.7118483,USD,31.853396901072703,0.3356,USD,,1.4218009478673,Consumer services,Neutral
PD,"PagerDuty, Inc.",11.7,USD,-1.680672268907572,972417,0.8682445035208645,902333996.2436974,USD,5.731641600940576,2.0413,USD,,0,Technology services,Neutral
SATL,Satellogic Inc.,5.81,USD,0.1724137931034446,3474255,0.4450845328232668,893228931.1931034,USD,,-0.9165,USD,-35.37666174298374,0,Electronic technology,Strong buy
SECZ,Securitize Corp.,5.39,USD,-3.9215686274509913,3132658,1.7750384666707653,880002068.2352941,USD,,-2.3388,USD,-5668.5714285714275,0,Finance,Strong buy
ARI,"Apollo Commercial Real Estate Finance, Inc",6.83,USD,0,3567076,1.0278147188345528,875688614.0000001,USD,8.657624540499429,0.7889,USD,,14.6412884333821,Finance,Buy
ACRS,"Aclaris Therapeutics, Inc.",5.92,USD,2.4221453287197177,1086354,0.5200806848580695,871417419.3771627,USD,,-0.5851,USD,57.24515893313848,0,Health technology,Strong buy
